Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2CUjTlHyP0wrsg7TiEpULn,"Naatu Naatu (From Rrr)","Naatu Naatu (From Rrr)","Rahul Sipligunj,Kala Bhairava,M. M. Keeravaani,Chandra Bose",2021-11-10,214399,61,false,31a3k7fxn47pxi5xklghezxoy23e,2025-02-10T18:00:30Z,"telugu pop,tollywood,devotional,tamil dance","Lahari Music",0.405,0.988,10,-3.843,0,0.0992,0.355,0.113,0.0815,0.703,160.052,4
spotify:track:4tJz5wXpwIvG2KMKPbYWwz,"Kannadi Poove (From Retro)","Kannadi Poove (From Retro)","Santhosh Narayanan,Vivek",2025-02-13,261049,73,false,3175bvpg42sbxirlddkdn2brnzry,2025-03-02T17:41:18Z,"tamil pop,kollywood,tamil hip hop,tamil dance","T-Series",0.434,0.465,9,-6.098,0,0.0538,0.662,0.0000199,0.089,0.569,173.853,4
spotify:track:6dgYHmc5yBnQFI4FSCbp6y,"12 Bande","12 Bande","Varinder Brar",2021-10-11,204507,35,false,31ymtg6ryhs4p7mbocia32h5qgfq,2025-03-06T03:48:43Z,"punjabi hip hop,punjabi pop","Varinder Brar Music",0.706,0.693,0,-5.502,1,0.259,0.0123,0,0.346,0.838,141.794,4
spotify:track:4ITtnvLQ6SOA8XhiqkLa24,"Gulabi Sadi","Gulabi Sadi","Sanju Rathod,G-SPXRK",2024-02-06,223347,74,false,31ymtg6ryhs4p7mbocia32h5qgfq,2025-03-06T03:50:44Z,"marathi pop","Sanjay Rathod",0.798,0.552,0,-6.355,1,0.0768,0.393,0,0.0943,0.7,127.968,4
spotify:track:2F02elQwsR4uOkVQVRhsms,"Kadhal Kan Kattudhe","Kaaki Sattai (Original Motion Picture Soundtrack)","Anirudh Ravichander,Shakthisree Gopalan",2014-12-12,256734,0,false,31vcmrhvv6jml3x4nyk3tv2lkuju,2025-03-08T11:45:55Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Wunderbar Studios - Divo",0.418,0.544,2,-4.935,0,0.0338,0.565,0,0.134,0.5,139.641,3
spotify:track:1qVjzwNnhHChLcWTueFAze,"Missing Me (From Mahaan (Tamil))","Missing Me [From Mahaan (Tamil)]","Santhosh Narayanan,Dhruv Vikram",2022-02-08,181354,38,false,31drkxbfoswikdumddkrkrrd3cxe,2025-04-09T07:56:45Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood,telugu pop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.621,0.751,1,-5.514,1,0.429,0.196,0.00000201,0.125,0.574,154.967,4
spotify:track:1qVjzwNnhHChLcWTueFAze,"Missing Me (From Mahaan (Tamil))","Missing Me [From Mahaan (Tamil)]","Santhosh Narayanan,Dhruv Vikram",2022-02-08,181354,38,false,31drkxbfoswikdumddkrkrrd3cxe,2025-04-09T07:56:46Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood,telugu pop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.621,0.751,1,-5.514,1,0.429,0.196,0.00000201,0.125,0.574,154.967,4
spotify:track:3Z04uisswBjj59Er62XFe3,"Jai Sulthan","Sulthan (Original Motion Picture Soundtrack)","Vivek - Mervin,Anirudh Ravichander,Junior Nithya,Gana Guna,Viveka",2021-05-12,246000,57,false,31svepfiyuz356cmqlbpxkwhdzgi,2025-04-10T07:15:24Z,"tamil pop,tamil dance,kollywood,tamil indie,tollywood,tamil hip hop,telugu pop","Dream Warrior Pictures",0.723,0.853,0,-3.715,0,0.219,0.534,0,0.135,0.828,79.957,4
spotify:track:1l4CYsCwvTRRAW2cmsVZ36,"Water Packet","Raayan (Original Motion Picture Soundtrack)","Santhosh Narayanan,Shweta Mohan,Gana Kadhar",2024-07-06,246002,58,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil hip hop,tamil dance,malayalam pop,mollywood,tollywood,telugu pop","Sun Pictures",0.82,0.661,11,-6.868,0,0.151,0.241,0,0.284,0.953,94.979,3
spotify:track:3l198ZkmLWrHYL3WXTOoep,"Anbenum (From Leo)","Anbenum (From Leo)","Anirudh Ravichander,Lothika",2023-10-11,214330,59,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,desi pop,hindi indie,indian indie,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.272,0.551,5,-12.316,1,0.0486,0.744,0.0157,0.0919,0.406,167.495,4
spotify:track:6aQIGqAo9PxRKjUkhYtR6R,"Hayyoda (From Jawan)","Hayyoda (From Jawan)","Anirudh Ravichander,Priya Mali",2023-08-14,200142,68,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","T-Series",0.576,0.841,0,-5.428,1,0.0773,0.497,0.00559,0.178,0.457,95.149,4
spotify:track:2CQJcnC0XCRFcxKJNgLZmo,"Vaaya moodi summa iru da","Vaaya moodi summa iru da","K. Krishna Kumar",2012-06-12,273606,62,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"","K. Krishna Kumar",0.36,0.509,10,-7.174,0,0.0506,0.601,0.00000335,0.163,0.528,150.042,3
spotify:track:1xtlT8C62HToUvB0xmwvyi,"Kurumugil","Sita Ramam (Tamil) [Original Motion Picture Soundtrack]","Vishal Chandrashekhar,Sai Vignesh",2022-08-02,218808,58,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tollywood,telugu pop,kollywood,tamil pop,mollywood,devotional","Sony Music Entertainment India Pvt. Ltd.",0.419,0.342,4,-10.985,1,0.0636,0.518,0,0.106,0.599,149.798,3
spotify:track:2b4nWymybHj38A6XtQijiA,"Kaattu Payale (From Soorarai Pottru)","Kaattu Payale (From Soorarai Pottru)","G. V. Prakash,Dhee",2020-07-23,246000,58,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.7,0.631,2,-8.377,1,0.212,0.325,0.000246,0.376,0.49,78.924,4
spotify:track:5kByOzRm7KpgFUOeClZbek,"Yaar Azhaippadhu - From Maara","Yaar Azhaippadhu (From Maara)","Ghibran,Sid Sriram",2020-10-28,250325,56,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"devotional,tamil pop,kollywood,tollywood,telugu pop","Think Music",0.626,0.525,10,-7.417,1,0.0338,0.675,0,0.0645,0.45,114.921,3
spotify:track:2GYzXSeNa3Y0BfIfS1VJj3,"Yaen Ennai Pirindhaai","Adithya Varma","Sid Sriram",2019-08-16,198250,66,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tollywood,telugu pop,tamil pop,kollywood","Aditya Music",0.563,0.432,1,-7.862,1,0.0278,0.818,0.00000761,0.119,0.348,76.499,4
spotify:track:6b84SSP7e5LwfvNPoDPshX,"Hi Sonna Pothum (From Comali)","Hi Sonna Pothum (From Comali)","Hiphop Tamizha,Kaushik Krish",2019-07-31,230430,63,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.483,0.693,0,-6.646,0,0.0908,0.285,0.00000227,0.117,0.648,183.954,4
spotify:track:6JavzEGOynZVPzmJGHGnaH,"Pona Usuru Vanthurichu","Thodari","Haricharan,Shreya Ghoshal",2016-06-06,273448,53,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"mollywood,tamil pop,tollywood,telugu pop,malayalam pop,kollywood,tamil dance,kannada pop,bollywood,hindi pop,desi,marathi pop,bangla pop","Lahari Music",0.575,0.683,0,-3.583,1,0.0347,0.404,0,0.252,0.624,124.929,4
spotify:track:5QoCBy9eUHYkeWpEpzAud9,"Konji Pesida Venaam","Sethupathi (Original Motion Picture Soundtrack)","Nivas K Prasanna,K. S. Chithra,Sriram Parthasarathy",2016-01-20,226784,66,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,malayalam pop,telugu pop,kannada pop,mollywood,tollywood,devotional,sandalwood","Think Music",0.756,0.661,2,-5.769,0,0.0972,0.187,0.00000626,0.0774,0.635,88.001,4
spotify:track:4LIJn3SG7mCCNKQc6vyy5S,"Yaaro Ivan","Udhayam NH4 (Original Motion Picture Soundtrack)","G. V. Prakash,Saindhavi",2013-04-03,283906,60,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,devotional,bhajan","Sony Music Entertainment India Pvt. Ltd.",0.699,0.496,1,-7.88,0,0.0479,0.74,0.000347,0.112,0.75,82.008,4
spotify:track:4IUGuoJ41g5fLIqsO1MJoU,"Ilamai Thirumbudhe - From Petta","Petta (Original Motion Picture Soundtrack)","Anirudh Ravichander",2018-12-10,217000,62,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.395,0.425,7,-7.616,0,0.0625,0.719,0,0.175,0.457,167.863,4
spotify:track:3kfu3KKaiTAfohtpWq1tew,"Vinmeen","Thegidi (Original Motion Picture Soundtrack)","Nivas K Prasanna,Abhay Jodhpurkar,Saindhavi",2014-02-05,296899,68,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,bollywood,devotional,bhajan,tamil dance","Think Music",0.713,0.534,11,-7.622,0,0.0447,0.113,0.0000135,0.0952,0.285,100.01,4
spotify:track:5qGrY4iAi05Ej1yjfUUhNe,"Kandaangi Kandaangi","Jilla (Original Music Picture Soundtrack)","Vijay,Shreya Ghoshal",2013-12-21,294315,64,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil dance,tamil pop,kollywood,haryanvi pop,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Star Music",0.596,0.653,5,-3.817,0,0.0317,0.543,0,0.22,0.633,142.52,3
spotify:track:3FRLxtpSk9BxxnxdS6I4jq,"Iragai Poley","Naan Mahaan Alla (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Tanvi Shah",2010-07-16,317739,66,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Think Music",0.875,0.539,3,-8.364,0,0.0367,0.0586,0.0047,0.116,0.305,115.004,4
spotify:track:0xttqqTj7ZAGyVkfOYxQ4F,"Nee Paartha Vizhigal - The Touch of Love","3 (Original Motion Picture Soundtrack)","Anirudh Ravichander,Vijay Yesudas,Shweta Mohan",2011-12-23,264506,73,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,malayalam pop,mollywood","Sony Music Entertainment India Pvt. Ltd.",0.665,0.596,9,-6.969,0,0.0278,0.293,0.0000367,0.247,0.644,110.055,4
spotify:track:09d7oLdf8yepEkOh6XXRf3,"Kaathalae Kaathalae - From 96","Kaathalae Kaathalae (From 96)","Govind Vasantha,Chinmayi",2018-07-31,193666,57,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,mollywood,kollywood,malayalam hip hop,malayalam pop,tollywood,telugu pop,marathi pop,bollywood,hindi pop","Think Music",0.301,0.248,4,-12.885,0,0.0332,0.926,0.0373,0.051,0.0689,94.637,4
spotify:track:102YVYHLNfgkfQP3qvDqsD,"Koodamela Koodavechi","Rummy (Original Motion Picture Soundtrack)","D. Imman,VV Prassanna,Vandana Srinivasan",2013-10-25,300373,66,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,tamil dance,kollywood,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.694,0.695,4,-5.035,0,0.0276,0.324,0,0.177,0.668,120.057,4
spotify:track:4uSy3HJM1MaBk6IeehkSgD,"Adada Mazhaida","Paiya (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Rahul Nambiar,Saindhavi",2010-11-22,267120,68,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional,bhajan","Think Music (India)",0.891,0.691,6,-9.417,0,0.0588,0.29,0.00564,0.0596,0.666,120.004,4
spotify:track:6NwEpX2JUWHVKWfDDfcqC4,"Idhazhin Oram - The Innocence of Love","3 (Original Motion Picture Soundtrack)","Anirudh Ravichander,Ajesh",2011-12-23,204866,72,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.65,0.783,7,-6.197,0,0.0377,0.22,0.00000371,0.182,0.302,109.959,4
spotify:track:23bpCCVsTUKviTEfoy4tbM,"Idhayathai Yedho Ondru","Yennai Arindhaal (Original Motion Picture Soundtrack)","Harris Jayaraj,Chinmayi",2015-01-04,235391,62,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,marathi pop,bollywood,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.721,0.496,4,-8.063,1,0.0508,0.845,0,0.11,0.217,131.969,3
spotify:track:2VrNpMt23IX5ZfROWM7wAi,"Malai Mangum Neram","Rowthiram (Orignal Motion Picture Soundtrack)","Ranina Reddy",2011-07-20,313600,66,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tollywood,telugu pop,tamil pop,kollywood,tamil dance","Star Music",0.668,0.504,1,-10.225,0,0.0566,0.388,0.3,0.0761,0.533,86,4
spotify:track:3IpEJ86hrMfUcoXCk9U4h3,"Kangal Irandal","Subramaniapuram (Original Motion Picture Soundtrack)","James Vasanthan,Bellie Raj,Deepa Miriam",2008-10-17,322013,69,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tollywood,telugu pop","Think Music (India)",0.797,0.452,10,-8.325,1,0.0271,0.275,0.0000645,0.075,0.661,104.998,4
spotify:track:1DVzoi8VvpTDVg4Knd1IQs,"Laali Laali","Theeran Adhigaaram Ondru","Ghibran,Sathyaprakash,Pragathi Guruprasad,Raju Murugan",2017-10-28,231500,59,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"devotional,tamil pop,kollywood,tamil indie,tamil dance","Aditya Music",0.72,0.62,7,-8.439,1,0.0284,0.738,0.0000993,0.155,0.258,124.434,3
spotify:track:4GCS7blidC5PMyJD8JCTvc,"Kaadhal Vaithu","Deepavali (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Na.Muthukumar,Vijay Yesudas",2007-01-05,309000,67,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tamil hip hop,malayalam pop,mollywood","Divo Tv Private Limited",0.68,0.647,10,-11.74,0,0.0365,0.031,0.121,0.194,0.659,100.219,4
spotify:track:5dmT9CGPfulrQxLZDKnujW,"Uyir Uruvaatha - From Iravukku Aayiram Kangal","Adiyae Azhagae","Sathyaprakash,Chinmayi",2018-02-14,253241,53,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil indie,tamil dance,tollywood,telugu pop,marathi pop,bollywood,hindi pop","Think Music",0.715,0.572,2,-7.773,0,0.0641,0.502,0,0.118,0.539,145.018,3
spotify:track:5jkH9Pgv28mW9ve6uGtohT,"En Jeevan","Theri (Original Motion Picture Soundtrack)","G. V. Prakash,Hariharan,Saindhavi,Vaikom Vijayalakshmi",2016-03-21,320234,65,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,bhajan,ghazal,devotional,telugu pop,mollywood,malayalam pop","Think Music",0.393,0.29,7,-9.136,0,0.0385,0.552,0.00000384,0.54,0.296,179.779,3
spotify:track:1AbSrAwrzuC3FcDXoYi3ED,"Naan Nee","Madras (Original Motion Picture Soundtrack)","Santhosh Narayanan,Shakthisree Gopalan,Dhee",2014-06-23,253582,68,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil hip hop,tamil dance,tollywood","Think Music",0.651,0.42,4,-8.341,1,0.0274,0.741,0.000257,0.0976,0.159,139.905,4
spotify:track:5kB7KZOIhr8G2CJMouGOa0,"Asku Laska","Nanban","Chinmayi,Vijay Prakash",2011-12-12,381049,66,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tollywood,tamil pop,telugu pop,kollywood,marathi pop,bollywood,hindi pop,kannada pop,sandalwood","Gemini Audio/Gemini Entertainment & Mobile Media Services",0.811,0.79,4,-7.936,0,0.0375,0.186,0.000145,0.0685,0.76,98.976,4
spotify:track:25SOVnk2agskqzqeKPcx2Q,"Ennamo Yeadho","KO (Original Motion Picture Soundtrack)","Harris Jayaraj,Aalaap Raju,Prashanthini,Emcee Jesz,Sri Charan,Madhan Karky",2011-01-17,333600,67,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,telugu pop,tollywood,tamil hip hop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.793,0.571,7,-6.289,0,0.0341,0.0439,0.000215,0.193,0.692,90.986,4
spotify:track:5DYfTyqUNBmOnQtljQjYk2,"Ayyayo","Aadukalam (Original Motion Picture Soundtrack)","G. V. Prakash,S. P. Balasubrahmanyam,S.P. Charan,Prashanthini",2010-11-08,324373,72,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-15T16:37:11Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,kannada pop,telugu pop,devotional,sandalwood","Sony Music Entertainment India Pvt. Ltd.",0.598,0.705,7,-5.525,0,0.0362,0.497,0.000128,0.0878,0.731,75.023,4
spotify:track:4ITqvzWDYVC7tqcNgnl4bb,"Fursat Hai Aaj Bhi - Lofi","Hindi Lofi Songs","Arjun Kanungo,SPECRO X SKETCH",2024-10-04,171325,2,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"hindi pop,kannada pop,sandalwood,lo-fi","UME - Global Clearing House",0.5,0.532,5,-11.427,1,0.0461,0.646,0.00346,0.376,0.219,122.591,4
spotify:track:49YBnYd78m8grH9BVpkp9z,"Woh Baarishein - LoFi","Hindi Lofi Songs","Arjun Kanungo,DJ Nitish Gulyani",2024-10-04,196808,1,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"hindi pop","UME - Global Clearing House",0.53,0.408,1,-10.217,1,0.04,0.152,0.000469,0.0756,0.208,149.95,4
spotify:track:1dLyUjmy3oSGC5AdkFYZpd,"Jo Tu Na Mila - Lofi Flip","Hindi Lofi Songs","Asim Azhar,Silent Ocean,Kunaal Vermaa",2024-10-04,231644,1,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"desi,sufi,lo-fi,hindi pop,bollywood,desi pop","UME - Global Clearing House",0.599,0.269,5,-13.631,1,0.0351,0.674,0.0148,0.128,0.0964,129.951,4
spotify:track:4NwLsWuea1EkPxqYXITfYt,"Aaj Bhi - Lofi Flip","Hindi Lofi Songs","Vishal Mishra,VIBIE",2024-10-04,208806,1,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bollywood,hindi pop,lo-fi","UME - Global Clearing House",0.506,0.245,1,-16.884,0,0.049,0.527,0.00283,0.372,0.04,99.937,4
spotify:track:3y6vZtAsSEVSvx7TXhT6ND,"Woh Chaand Kahan Se Laogi - Lofi Flip","Hindi Lofi Songs","Vishal Mishra,Manoj Muntashir,Swattrex",2024-10-04,247322,1,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bollywood,hindi pop,bhajan,devotional,lo-fi","UME - Global Clearing House",0.267,0.481,7,-9.029,0,0.0384,0.228,0.0153,0.109,0.0377,96.707,3
spotify:track:6TEzsI247DLc1TazAoy9sl,"Tere Bin Laage - Lofi Flip","Hindi Lofi Songs","Rashmeet Kaur,VIBIE",2024-10-04,179483,1,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"punjabi pop,desi pop,bollywood,desi,lo-fi","UME - Global Clearing House",0.594,0.233,10,-17.866,0,0.0358,0.688,0.884,0.537,0.0641,115.047,4
spotify:track:1D0QFbnhcjR5qWgZCOJjge,"Baarish Aayi Hai - Lofi Flip","Hindi Lofi Songs","Javed-Mohsin,Stebin Ben,Shreya Ghoshal,VIBIE",2024-10-04,140995,1,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bollywood,hindi pop,desi pop,desi,kannada pop,marathi pop,bangla pop,lo-fi","UME - Global Clearing House",0.494,0.43,9,-13.999,0,0.0532,0.469,0.000631,0.352,0.137,86.062,4
spotify:track:3wz7MXu2z2GMgG7A2RHF3Z,"Woh Lamhe Woh Baatein - Lofi Flip \ From Zeher","Hindi Lofi Songs","Atif Aslam,Mithoon,VIBIE",2024-10-04,217150,19,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bollywood,hindi pop,desi,sufi,qawwali,lo-fi","UME - Global Clearing House",0.325,0.443,8,-10.98,0,0.0548,0.654,0,0.0786,0.213,168.038,4
spotify:track:4ddX4hLJFVW8Y0bklzD26D,"Jiya Laage Na - Lofi Flip","Hindi Lofi Songs","Shilpa Rao,Mohit Chauhan,Rochak Kohli,VIBIE",2024-10-04,205465,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bollywood,hindi pop,desi,sufi,lo-fi","UME - Global Clearing House",0.242,0.486,8,-13.292,1,0.12,0.952,0.0000545,0.351,0.216,90.947,4
spotify:track:213XPKHDDzRNAuWhV9Y5dW,"Chand Mahiya - Lofi Flip","Hindi Lofi Songs","Asim Azhar,Silent Ocean",2024-10-04,211764,1,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"desi,sufi,lo-fi","UME - Global Clearing House",0.471,0.448,9,-10.537,0,0.033,0.744,0.00343,0.103,0.428,170.05,4
spotify:track:0ZosRTc3h7zQ4TKEVVJSjL,"Agar Tum Mil Jao - Lofi Flip \ From Zeher","Hindi Lofi Songs","Shreya Ghoshal,Anu Malik,VIBIE",2024-10-04,186950,7,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,lo-fi","UME - Global Clearing House",0.522,0.331,4,-12.557,0,0.0855,0.936,0.0000145,0.354,0.124,150.04,4
spotify:track:2YSUKtBrnKk3Rn25VWtk67,"Baarishein - Lofi Flip","Hindi Lofi Songs","Raafay Israr,VIBIE,JANI",2024-10-04,205892,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"sufi,lo-fi,desi hip hop,hindi hip hop","UME - Global Clearing House",0.439,0.339,9,-14.856,0,0.0611,0.9,0.0000513,0.403,0.103,76.79,4
spotify:track:7H0t3whGD82OwmbDYPLPoJ,"Kya Kar Diya - Lofi Flip","Hindi Lofi Songs","Vishal Mishra,Kedrock",2024-10-04,190857,1,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bollywood,hindi pop,lo-fi","UME - Global Clearing House",0.446,0.619,1,-5.776,0,0.0977,0.526,0,0.138,0.606,99.672,4
spotify:track:3S3QqebHqEharu1OjpuITw,"Khud Se Zyada - Lofi Flip","Hindi Lofi Songs","Tanishk Bagchi,Zahrah S Khan,DJ Nitish Gulyani",2024-10-04,187924,1,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bollywood,hindi pop,desi,desi pop,gujarati garba","UME - Global Clearing House",0.633,0.346,6,-8.922,1,0.0323,0.345,0,0.138,0.24,109.032,4
spotify:track:6XQygeg3g1XGMbvKbzICfT,"Sohnneyaa - Lofi Flip","Hindi Lofi Songs","Laqshay Kapoor,Shreya Ghoshal,Ravi Singhal,Kedrock",2024-10-04,262285,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop,bhajan,devotional,lo-fi","UME - Global Clearing House",0.581,0.491,4,-7.137,1,0.0355,0.523,0,0.124,0.172,139.999,4
spotify:track:6wDZ65igdxztHlVlOABAAd,"Ya Ali - Lofi Flip \ From Gangster","Hindi Lofi Songs","Zubeen Garg,Pritam,VIBIE",2024-10-04,281776,3,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bangla pop,bollywood,hindi pop,desi,lo-fi","UME - Global Clearing House",0.545,0.291,4,-13.479,0,0.0365,0.958,0,0.304,0.253,94.86,4
spotify:track:0uAjzIvCMqOXkNGhhIiQtR,"Kabhi Shaam Dhale - Lofi Flip","Hindi Lofi Songs","Mohammad Faiz,Jaani,Kedrock",2024-10-04,218333,1,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"hindi pop,punjabi pop,bhangra,desi,bollywood,lo-fi","UME - Global Clearing House",0.506,0.528,2,-7.066,0,0.0311,0.588,0.00000517,0.0794,0.164,143.663,4
spotify:track:2TQ7aXlq0P5sn5eoDII6AC,"5 am - lofi","Hindi Lofi Songs","Zaeden",2024-10-04,171434,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"indian indie,hindi indie","UME - Global Clearing House",0.39,0.344,8,-14.695,0,0.0456,0.939,0,0.394,0.0679,102.962,4
spotify:track:5ZQUXU8j3eYAwsqPRtM1ML,"Kaho Na Kaho - Lofi Flip \ From Murder","Hindi Lofi Songs","Amir Jamal,Anu Malik,VIBIE",2024-10-04,185080,3,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:01:54Z,"bollywood,hindi pop,lo-fi","UME - Global Clearing House",0.5,0.542,11,-10.691,0,0.201,0.752,0.00000109,0.462,0.149,78.094,4
spotify:track:3TPw0Ycu40YKYCZB59zhjA,"Husn Nawabi","Husn Nawabi","Arpit G",2018-10-12,165773,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"gujarati pop,bhangra","VIP Records",0.84,0.767,8,-5.575,1,0.0548,0.0122,0.0000496,0.077,0.508,97.004,4
spotify:track:3uoQUnKEedaeLKxUeVaJwj,"Nashe Si Chadh Gayi (From Befikre)","Best Of YRF 2016","Arijit Singh",2016-12-09,237989,0,false,31q3buqr6jjbnwuopiz45n3nq3t4,2025-04-16T06:03:07Z,"hindi pop,bollywood,desi,bangla pop","Yrf Music",0.8,0.785,4,-5.202,0,0.0516,0.108,0.00000109,0.24,0.243,96.968,4
